train running loss, train running l2 error, val loss, val l2 error
1.9160, 0.1435, -1.1280, 0.1969
-0.9620, 0.2200, -1.0715, 0.2003
-1.0438, 0.1971, -1.3642, 0.1573
-1.3765, 0.1579, -1.8835, 0.1000
-1.7026, 0.1294, -2.2400, 0.0836
-1.9715, 0.1192, -2.3293, 0.0923
-2.2019, 0.1127, -2.8055, 0.0790
-2.4623, 0.1028, -2.9339, 0.0790
-2.6071, 0.0995, -2.9389, 0.0800
-2.7683, 0.0938, -3.2495, 0.0637
-2.8812, 0.0903, -2.9904, 0.0920
-2.9531, 0.0922, -3.4859, 0.0531
-3.0730, 0.0838, -3.3320, 0.0821
-3.0732, 0.0905, -3.6553, 0.0577
-3.1514, 0.0834, -3.4496, 0.0686
-3.2290, 0.0843, -3.5954, 0.0566
-3.2005, 0.0845, -3.4516, 0.0735
-3.3560, 0.0792, -3.8117, 0.0478
-3.4137, 0.0818, -3.6382, 0.0742
-3.4046, 0.0817, -3.8726, 0.0492
-3.4767, 0.0819, -3.6625, 0.0704
-3.5106, 0.0804, -3.7815, 0.0561
-3.4417, 0.0838, -3.7194, 0.0658
-3.5540, 0.0783, -3.9642, 0.0513
-3.5404, 0.0801, -3.6681, 0.0692
-3.4640, 0.0780, -3.9977, 0.0517
-3.5709, 0.0806, -3.8556, 0.0722
-3.5616, 0.0828, -3.8061, 0.0619
-3.6321, 0.0777, -3.9243, 0.0584
-3.6161, 0.0788, -4.0989, 0.0557
-3.6259, 0.0785, -3.8458, 0.0741
-3.6406, 0.0818, -3.9833, 0.0521
-3.6580, 0.0774, -3.9847, 0.0544
-3.6383, 0.0750, -3.8851, 0.0667
-3.6742, 0.0786, -4.0096, 0.0505
-3.7761, 0.0733, -4.0263, 0.0618
-3.7738, 0.0781, -4.1314, 0.0568
-3.7418, 0.0760, -4.1350, 0.0605
-3.8182, 0.0764, -4.1893, 0.0467
-3.8158, 0.0758, -4.0818, 0.0635
-3.8126, 0.0807, -4.2092, 0.0608
-3.8647, 0.0746, -4.2764, 0.0527
-3.7412, 0.0779, -4.0327, 0.0597
-3.7754, 0.0764, -4.2057, 0.0514
-3.7759, 0.0773, -3.9808, 0.0632
-3.7710, 0.0809, -4.1422, 0.0507
-3.8428, 0.0732, -4.1359, 0.0640
-3.8979, 0.0758, -4.3496, 0.0445
-3.9035, 0.0743, -4.2354, 0.0616
-3.9698, 0.0740, -4.3064, 0.0537
-3.9521, 0.0764, -4.2054, 0.0531
-3.7449, 0.0763, -3.9759, 0.0618
-3.7477, 0.0809, -4.1434, 0.0578
-3.7909, 0.0789, -4.0948, 0.0740
-3.8255, 0.0819, -4.3122, 0.0504
-3.8696, 0.0761, -4.3183, 0.0525
-3.9421, 0.0789, -4.3616, 0.0458
-3.9732, 0.0728, -4.3413, 0.0574
-3.9721, 0.0778, -4.4422, 0.0570
-4.0212, 0.0770, -4.4626, 0.0534
-3.9737, 0.0784, -4.2973, 0.0589
-3.8219, 0.0798, -4.1709, 0.0561
-3.9196, 0.0814, -4.1705, 0.0600
-3.9615, 0.0755, -4.3115, 0.0642
-3.8493, 0.0775, -4.4303, 0.0438
-3.8373, 0.0771, -4.1767, 0.0640
-3.9318, 0.0766, -4.3132, 0.0428
-3.9615, 0.0752, -4.3877, 0.0610
-4.0112, 0.0777, -4.5067, 0.0536
-3.9431, 0.0761, -4.2793, 0.0472
-4.0534, 0.0737, -4.5270, 0.0494
-4.0440, 0.0717, -4.5818, 0.0456
-4.1107, 0.0736, -4.4776, 0.0532
-4.0108, 0.0757, -4.2338, 0.0534
-4.0026, 0.0774, -4.4309, 0.0506
-4.0320, 0.0755, -4.5450, 0.0568
-4.0492, 0.0753, -4.5802, 0.0420
-3.8428, 0.0743, -3.8673, 0.0698
-3.7645, 0.0829, -4.2659, 0.0427
-3.8887, 0.0736, -4.2380, 0.0609
-3.9945, 0.0774, -4.6788, 0.0457
-3.9886, 0.0760, -4.3767, 0.0532
-4.0697, 0.0745, -4.4190, 0.0487
-4.0751, 0.0727, -4.4839, 0.0406
-4.0413, 0.0731, -4.4526, 0.0540
-4.0024, 0.0777, -4.3259, 0.0535
-4.0568, 0.0746, -4.5325, 0.0454
-4.1259, 0.0726, -4.6583, 0.0484
-4.1017, 0.0746, -4.4807, 0.0446
-4.0810, 0.0730, -4.4763, 0.0480
-4.0978, 0.0758, -4.4147, 0.0451
-4.1243, 0.0775, -4.6073, 0.0520
-4.1837, 0.0731, -4.7288, 0.0444
-4.1183, 0.0733, -4.4538, 0.0567
-3.7637, 0.0761, -4.2012, 0.0529
-3.7945, 0.0783, -4.1466, 0.0451
-3.8810, 0.0753, -4.4011, 0.0599
-4.1329, 0.0722, -4.7737, 0.0404
-4.0338, 0.0718, -4.4833, 0.0451
-4.0224, 0.0755, -4.3049, 0.0594
