train running loss, train running l2 error, val loss, val l2 error
1.7273, 0.5389, 0.8433, 0.2017
0.8826, 0.3410, 0.4354, 0.2895
0.5189, 0.3239, 0.2989, 0.2827
0.2557, 0.3058, 0.0651, 0.3070
0.0175, 0.2842, -0.1789, 0.2584
-0.2286, 0.2598, -0.4213, 0.2674
-0.4230, 0.2480, -0.6987, 0.2180
-0.6210, 0.2319, -0.7178, 0.2316
-0.7733, 0.2186, -0.7740, 0.2544
-0.7880, 0.2188, -0.7589, 0.2351
-0.9354, 0.2109, -1.0622, 0.2077
-1.0030, 0.2026, -1.0987, 0.1920
-0.9795, 0.2050, -1.1154, 0.1762
-1.0601, 0.1990, -1.2336, 0.1690
-1.1200, 0.1954, -1.2846, 0.1613
-1.1997, 0.1920, -1.1895, 0.1640
-1.2365, 0.1850, -1.3538, 0.1575
-1.2800, 0.1908, -1.2145, 0.1691
-1.3110, 0.1836, -1.2952, 0.1665
-1.3507, 0.1821, -1.1978, 0.1710
-1.4499, 0.1710, -1.5108, 0.1501
-1.5033, 0.1667, -1.4270, 0.1406
-1.5468, 0.1671, -1.2888, 0.1584
-1.5643, 0.1684, -1.4490, 0.1461
-1.6258, 0.1543, -1.4938, 0.1269
-1.6925, 0.1542, -1.3710, 0.1429
-1.7067, 0.1595, -1.4860, 0.1444
-1.6948, 0.1585, -1.4645, 0.1352
-1.7235, 0.1495, -1.3987, 0.1628
-1.7602, 0.1525, -1.5005, 0.1550
-1.8145, 0.1474, -1.5708, 0.1392
-1.8778, 0.1504, -1.4575, 0.1184
-1.9026, 0.1432, -1.4382, 0.1160
-1.8954, 0.1432, -1.5032, 0.1264
-1.9334, 0.1416, -1.5262, 0.1180
-2.0210, 0.1387, -1.4817, 0.1180
-2.0332, 0.1351, -1.4803, 0.1207
-2.0379, 0.1375, -1.5634, 0.1184
-2.0716, 0.1335, -1.5799, 0.1135
-2.0720, 0.1332, -1.6108, 0.1063
-2.1228, 0.1323, -1.3675, 0.1348
-2.1148, 0.1311, -1.4237, 0.1185
-2.1277, 0.1280, -1.2318, 0.1152
-2.2157, 0.1264, -1.5926, 0.1124
-2.2597, 0.1255, -1.2096, 0.1031
-2.2775, 0.1223, -1.4715, 0.1091
-2.2889, 0.1215, -1.4002, 0.1042
-2.3206, 0.1207, -1.5140, 0.1017
-2.3472, 0.1175, -1.2801, 0.1009
-2.3393, 0.1176, -1.4778, 0.1083
