train running loss, train running l2 error, val loss, val l2 error
0.0181, 0.3026, -1.2810, 0.2073
-1.4422, 0.1836, -1.9389, 0.1413
-1.8869, 0.1396, -2.3689, 0.1070
-2.1677, 0.1258, -2.4867, 0.1137
-2.3216, 0.1224, -2.5363, 0.1162
-2.4641, 0.1200, -2.6157, 0.1181
-2.5732, 0.1205, -2.7539, 0.1201
-2.6890, 0.1190, -2.7984, 0.1343
-2.7764, 0.1207, -2.8177, 0.1435
-2.8493, 0.1256, -2.8055, 0.1450
-2.9033, 0.1312, -2.5767, 0.1585
-2.9372, 0.1354, -2.5706, 0.1641
-2.9846, 0.1390, -2.5657, 0.1700
-3.0020, 0.1431, -2.2860, 0.1758
-3.0343, 0.1441, -1.9843, 0.1775
-3.0257, 0.1457, -2.2669, 0.1837
-3.0353, 0.1480, -2.3326, 0.1773
-3.0558, 0.1470, -2.0081, 0.1849
-3.0824, 0.1488, -1.9432, 0.1810
-3.0874, 0.1489, -1.8401, 0.1839
-3.1050, 0.1501, -1.8813, 0.1882
-3.0902, 0.1502, -1.9314, 0.1867
-3.1201, 0.1496, -1.7494, 0.1819
-3.1664, 0.1491, -1.5390, 0.1827
-3.1283, 0.1516, -1.3664, 0.1895
-3.1394, 0.1501, -1.5754, 0.1827
-3.1656, 0.1501, -1.5599, 0.1840
-3.2004, 0.1522, -1.5956, 0.1845
-3.1797, 0.1546, -2.0726, 0.1871
-3.1876, 0.1542, -1.6512, 0.1893
-3.2022, 0.1528, -1.6184, 0.1881
-3.2296, 0.1528, -1.9566, 0.1845
-3.2248, 0.1538, -1.5748, 0.1930
-3.2519, 0.1540, -1.3347, 0.1867
-3.2437, 0.1546, -1.7220, 0.1857
-3.2520, 0.1542, -1.3603, 0.1912
-3.2800, 0.1530, -1.2339, 0.1907
-3.2818, 0.1548, -1.4386, 0.1908
-3.2705, 0.1555, -1.0988, 0.1908
-3.2528, 0.1557, -1.4953, 0.1891
-3.2696, 0.1541, -1.4031, 0.1949
-3.3004, 0.1552, -1.5920, 0.1909
-3.3145, 0.1542, -1.1831, 0.1912
-3.3034, 0.1546, -1.3899, 0.1910
-3.3034, 0.1543, -1.3372, 0.1890
-3.3342, 0.1560, -1.3180, 0.1938
-3.3188, 0.1549, -1.2304, 0.1920
-3.2682, 0.1555, -1.5866, 0.1931
-3.1945, 0.1574, -1.1996, 0.1904
-3.2405, 0.1563, -1.5159, 0.1922
