train running loss, train running l2 error, val loss, val l2 error
-0.8495, 0.2549, -0.8960, 0.2621
-0.8206, 0.2695, -0.9033, 0.2669
-0.8776, 0.2609, -1.0300, 0.2547
-0.8906, 0.2536, -1.0261, 0.2529
-0.9123, 0.2587, -1.0342, 0.2514
-0.9208, 0.2534, -1.0782, 0.2506
-0.9709, 0.2488, -1.0689, 0.2511
-0.9652, 0.2512, -1.0808, 0.2493
-0.9574, 0.2506, -1.0746, 0.2501
-0.9716, 0.2532, -1.0655, 0.2497
-0.9781, 0.2499, -1.1098, 0.2452
-1.0176, 0.2445, -1.1211, 0.2436
-1.0164, 0.2459, -1.1229, 0.2429
-1.0263, 0.2440, -1.1206, 0.2430
-1.0413, 0.2400, -1.1205, 0.2435
-1.0198, 0.2455, -1.1209, 0.2437
-1.0291, 0.2429, -1.1161, 0.2426
-1.0514, 0.2391, -1.1472, 0.2389
-1.0400, 0.2422, -1.1560, 0.2376
-1.0363, 0.2410, -1.1370, 0.2379
-1.0705, 0.2360, -1.1821, 0.2332
-1.0632, 0.2382, -1.1526, 0.2381
-1.0798, 0.2369, -1.1922, 0.2316
-1.0872, 0.2357, -1.1821, 0.2337
-1.0778, 0.2339, -1.1407, 0.2351
-1.0711, 0.2363, -1.1902, 0.2333
-1.0738, 0.2352, -1.2018, 0.2295
-1.0756, 0.2365, -1.1569, 0.2374
-1.0823, 0.2350, -1.1760, 0.2330
-1.0760, 0.2350, -1.2243, 0.2270
-1.1068, 0.2325, -1.1965, 0.2279
-1.1046, 0.2296, -1.2422, 0.2250
-1.1330, 0.2268, -1.2791, 0.2187
-1.1129, 0.2252, -1.2478, 0.2235
-1.0874, 0.2289, -1.1957, 0.2260
-1.1145, 0.2262, -1.2015, 0.2215
-1.1134, 0.2296, -1.2483, 0.2234
-1.0926, 0.2320, -1.2490, 0.2232
-1.1310, 0.2245, -1.2127, 0.2198
-1.1425, 0.2230, -1.2483, 0.2244
-1.1286, 0.2268, -1.2719, 0.2194
-1.1476, 0.2238, -1.2457, 0.2192
-1.1567, 0.2231, -1.2983, 0.2168
-1.1545, 0.2224, -1.3101, 0.2125
-1.1432, 0.2203, -1.2504, 0.2140
-1.1876, 0.2149, -1.3214, 0.2045
-1.1606, 0.2148, -1.2707, 0.2119
-1.1768, 0.2160, -1.2855, 0.2105
-1.1734, 0.2150, -1.3268, 0.2060
-1.1853, 0.2160, -1.3317, 0.2037
