train running loss, train running l2 error, val loss, val l2 error
1.9855, 0.5597, 1.7862, 0.5023
1.4623, 0.4051, 0.4991, 0.1834
0.8322, 0.3077, 0.5117, 0.2537
0.5982, 0.2992, 0.2582, 0.2364
0.3674, 0.3092, -0.1619, 0.2522
0.1581, 0.3143, -0.3408, 0.2498
0.0026, 0.3046, -0.3364, 0.2456
-0.1469, 0.2892, -0.7474, 0.2047
-0.3151, 0.2613, -0.7412, 0.1855
-0.4799, 0.2303, -0.9824, 0.1253
-0.5498, 0.2175, -0.9227, 0.1578
-0.7102, 0.2045, -1.2693, 0.1224
-0.8031, 0.1993, -1.3063, 0.1268
-0.8883, 0.1827, -1.3225, 0.1181
-1.0371, 0.1730, -1.5252, 0.0954
-1.1108, 0.1699, -1.4851, 0.1210
-1.2078, 0.1612, -1.6596, 0.1184
-1.2689, 0.1587, -1.9463, 0.0894
-1.3161, 0.1563, -2.0757, 0.0780
-1.4005, 0.1465, -1.8982, 0.1097
-1.5335, 0.1404, -2.1523, 0.1045
-1.4739, 0.1452, -2.1269, 0.0977
-1.5875, 0.1363, -1.9600, 0.1045
-1.6271, 0.1369, -1.9901, 0.1046
-1.6917, 0.1336, -2.2583, 0.0958
-1.6957, 0.1320, -2.2397, 0.0992
-1.7585, 0.1263, -1.9844, 0.1144
-1.7461, 0.1278, -2.1612, 0.1097
-1.8410, 0.1261, -2.3556, 0.0984
-1.7558, 0.1333, -2.4918, 0.0808
-1.8678, 0.1215, -2.1744, 0.1204
-1.8517, 0.1261, -2.5373, 0.0804
-1.9073, 0.1285, -2.5495, 0.0793
-1.8455, 0.1224, -2.1274, 0.1211
-1.9261, 0.1221, -2.6305, 0.0821
-1.9479, 0.1237, -2.4535, 0.0988
-1.9254, 0.1203, -2.3376, 0.0990
-2.0148, 0.1172, -2.7007, 0.0657
-2.0761, 0.1131, -2.4068, 0.0989
-2.0857, 0.1156, -2.6557, 0.0862
-2.1480, 0.1137, -2.7482, 0.0762
-2.1264, 0.1150, -2.6212, 0.0884
-2.1332, 0.1117, -2.6554, 0.0908
-2.1230, 0.1149, -2.9011, 0.0594
-2.1507, 0.1092, -2.3423, 0.1115
-2.1447, 0.1173, -2.9813, 0.0662
-2.2513, 0.1077, -2.6786, 0.0811
-2.2128, 0.1097, -2.8090, 0.0825
-2.2033, 0.1074, -2.5947, 0.0885
-2.2034, 0.1133, -2.7918, 0.0628
