train running loss, train running l2 error, val loss, val l2 error
1.2196, 0.3819, 0.3269, 0.2895
0.0949, 0.2934, -0.2783, 0.2524
-0.4100, 0.2410, -0.8934, 0.1593
-0.8092, 0.1952, -1.2232, 0.1385
-1.1005, 0.1732, -1.2219, 0.1719
-1.3259, 0.1614, -1.4999, 0.1437
-1.5273, 0.1497, -1.6196, 0.1231
-1.6577, 0.1445, -1.7705, 0.1264
-1.7604, 0.1393, -1.6919, 0.1118
-1.9880, 0.1274, -1.9116, 0.0948
-2.0594, 0.1212, -1.8759, 0.1085
-2.1923, 0.1163, -1.7373, 0.1026
-2.2766, 0.1109, -1.9723, 0.1023
-2.3057, 0.1078, -1.8759, 0.1039
-2.3829, 0.1067, -1.9676, 0.0864
-2.4910, 0.1009, -2.1092, 0.0835
-2.4754, 0.1044, -2.1246, 0.0949
-2.5492, 0.1008, -2.1768, 0.0815
-2.6474, 0.0950, -1.8138, 0.0789
-2.7474, 0.0908, -2.0184, 0.0793
-2.7625, 0.0917, -1.7061, 0.0750
-2.7403, 0.0928, -2.1295, 0.0728
-2.8257, 0.0901, -1.9048, 0.0831
-2.8632, 0.0881, -1.8122, 0.0874
-2.8584, 0.0901, -1.6883, 0.0764
-2.9691, 0.0863, -1.6694, 0.0743
-2.8869, 0.0871, -2.4126, 0.0698
-2.9197, 0.0838, -1.7716, 0.0904
-3.0130, 0.0856, -2.0420, 0.0774
-3.0277, 0.0827, -1.1818, 0.0738
-3.0939, 0.0793, -1.5397, 0.0710
-3.1595, 0.0791, -1.4642, 0.0658
-3.1788, 0.0790, -1.9789, 0.0688
-3.1842, 0.0784, -1.6961, 0.0667
-3.2187, 0.0767, -1.4103, 0.0726
-3.2925, 0.0763, -1.2438, 0.0770
-3.3107, 0.0754, -1.6637, 0.0694
-3.2769, 0.0756, -1.2671, 0.0758
-3.2722, 0.0747, -2.0570, 0.0656
-3.3714, 0.0723, -1.4519, 0.0675
-3.3623, 0.0728, -2.4578, 0.0671
-3.3677, 0.0715, -1.0989, 0.0698
-3.4882, 0.0695, -1.2417, 0.0664
-3.4364, 0.0707, -1.9670, 0.0733
-3.4625, 0.0703, -1.1972, 0.0692
-3.4927, 0.0713, -1.4765, 0.0624
-3.4746, 0.0694, -2.2260, 0.0638
-3.4580, 0.0698, -1.8944, 0.0620
-3.5758, 0.0676, -1.0326, 0.0624
-3.6011, 0.0666, -1.3579, 0.0581
