train running loss, train running l2 error, val loss, val l2 error
0.1107, 0.2554, -2.6690, 0.0859
-2.5228, 0.1096, -3.2127, 0.0523
-2.7923, 0.0996, -3.4270, 0.0449
-2.9281, 0.0959, -3.5210, 0.0565
-3.0247, 0.0937, -3.4671, 0.0464
-3.0423, 0.0937, -3.5739, 0.0627
-3.0951, 0.0933, -3.6257, 0.0519
-3.1273, 0.0936, -3.2374, 0.0492
-3.1216, 0.0935, -3.6988, 0.0525
-3.1629, 0.0927, -3.7334, 0.0578
-3.1865, 0.0935, -3.7562, 0.0449
-3.1790, 0.0947, -3.7608, 0.0437
-3.2195, 0.0935, -3.7893, 0.0543
-3.2415, 0.0930, -3.8827, 0.0461
-3.2486, 0.0933, -3.7143, 0.0502
-3.2556, 0.0939, -3.8083, 0.0627
-3.2819, 0.0941, -3.8593, 0.0578
-3.2575, 0.0943, -3.8228, 0.0545
-3.2795, 0.0942, -4.0295, 0.0414
-3.3009, 0.0951, -3.9567, 0.0554
-3.3150, 0.0949, -3.7131, 0.0530
-3.2987, 0.0955, -3.9270, 0.0510
-3.3232, 0.0953, -3.9776, 0.0545
-3.2918, 0.0956, -3.9170, 0.0530
-3.3020, 0.0949, -3.8675, 0.0620
-3.3333, 0.0962, -3.9430, 0.0492
-3.3250, 0.0957, -3.8274, 0.0525
-3.3487, 0.0955, -3.9963, 0.0502
-3.3462, 0.0963, -3.9745, 0.0545
-3.3439, 0.0967, -3.9614, 0.0455
-3.3765, 0.0966, -3.9017, 0.0545
-3.3586, 0.0973, -3.9426, 0.0477
-3.3466, 0.0974, -3.9455, 0.0479
-3.3626, 0.0978, -3.8831, 0.0491
-3.3702, 0.0975, -3.9800, 0.0470
-3.3618, 0.0971, -3.9546, 0.0614
-3.3826, 0.0974, -3.9927, 0.0502
-3.3562, 0.0981, -4.0206, 0.0455
-3.3818, 0.0978, -3.9563, 0.0535
-3.3874, 0.0976, -4.0322, 0.0523
