train running loss, train running l2 error, val loss, val l2 error
5.3444, 0.7545, 1.5107, 0.5797
1.6270, 0.6652, 1.4015, 0.7060
1.2294, 0.6093, 0.8601, 0.4778
0.8018, 0.4254, 0.2071, 0.2933
0.4194, 0.3715, 0.4010, 0.3905
0.1686, 0.3289, -0.3680, 0.2389
-0.2944, 0.2695, -0.6566, 0.2602
-0.6437, 0.2395, -0.9554, 0.2139
-0.8897, 0.2051, -0.7557, 0.2627
-1.0461, 0.1927, -0.5540, 0.3059
-1.1412, 0.1935, -1.2840, 0.2075
-1.3263, 0.1681, -1.3515, 0.1794
-1.3004, 0.1660, -1.0017, 0.2355
-1.3879, 0.1611, -1.1398, 0.1897
-1.4870, 0.1424, -1.0841, 0.2163
-1.6119, 0.1415, -1.1534, 0.2201
-1.7175, 0.1369, -1.2011, 0.2076
-1.7634, 0.1301, -1.3748, 0.1930
-1.8321, 0.1273, -1.3688, 0.1897
-1.8780, 0.1229, -1.6613, 0.1694
-1.8613, 0.1220, -1.5704, 0.1607
-1.9807, 0.1180, -1.7364, 0.1556
-2.0243, 0.1131, -1.6729, 0.1501
-1.9848, 0.1150, -1.7333, 0.1494
-1.9865, 0.1126, -1.7329, 0.1478
-2.0332, 0.1126, -1.8502, 0.1394
-2.1160, 0.1093, -1.9486, 0.1319
-2.1050, 0.1105, -1.8804, 0.1325
-2.1819, 0.1030, -1.8349, 0.1384
-2.2061, 0.1009, -2.0369, 0.1185
-2.0876, 0.1028, -1.5156, 0.1705
-1.7032, 0.1471, -1.8132, 0.1402
-1.9744, 0.1081, -2.1432, 0.1024
-2.0344, 0.1093, -2.0653, 0.1228
-2.0909, 0.1064, -2.1288, 0.1075
-2.2509, 0.0983, -2.2082, 0.1098
-2.3485, 0.0975, -2.2780, 0.1062
-2.3149, 0.1012, -2.4486, 0.0938
-2.3740, 0.0944, -2.2949, 0.1104
-2.3563, 0.1008, -2.4064, 0.1012
-2.4028, 0.0969, -2.5658, 0.0925
-2.4110, 0.0966, -2.5427, 0.0890
-2.5008, 0.0894, -2.4930, 0.0976
-2.5496, 0.0935, -2.7085, 0.0873
-2.5697, 0.0924, -2.5981, 0.0930
-2.6792, 0.0885, -2.7028, 0.0859
-2.7266, 0.0870, -2.6619, 0.0916
-2.7176, 0.0879, -2.7361, 0.0914
-2.7004, 0.0939, -2.7506, 0.0851
-2.5971, 0.0884, -2.9032, 0.0739
-2.6981, 0.0866, -2.6296, 0.0933
-2.7856, 0.0828, -3.1327, 0.0660
-2.7454, 0.0896, -2.6796, 0.0932
-2.7905, 0.0871, -3.0931, 0.0675
-2.8351, 0.0849, -3.0054, 0.0718
-2.8556, 0.0807, -2.8260, 0.0885
-2.8607, 0.0843, -3.0672, 0.0701
-2.9224, 0.0796, -3.1708, 0.0711
-2.9618, 0.0797, -3.1951, 0.0718
-2.9832, 0.0790, -2.7682, 0.0853
-2.9011, 0.0808, -2.9836, 0.0810
-2.9563, 0.0840, -3.0059, 0.0821
-3.0674, 0.0790, -3.2083, 0.0679
-3.0636, 0.0793, -3.1498, 0.0719
-3.0616, 0.0775, -2.9619, 0.0810
-2.9695, 0.0840, -2.9482, 0.0816
-2.9902, 0.0808, -3.2887, 0.0636
-3.0651, 0.0778, -3.1533, 0.0735
-3.0919, 0.0792, -3.2222, 0.0675
-3.0719, 0.0784, -3.1266, 0.0681
-3.1453, 0.0785, -3.2804, 0.0709
-3.1443, 0.0779, -3.2863, 0.0649
-3.2073, 0.0744, -3.3128, 0.0702
-3.1833, 0.0796, -3.2853, 0.0715
-3.2527, 0.0751, -3.3371, 0.0718
-3.2805, 0.0773, -3.3386, 0.0667
-3.2890, 0.0764, -3.2970, 0.0754
-3.1559, 0.0803, -3.4236, 0.0575
-3.2048, 0.0746, -3.0867, 0.0808
-3.1446, 0.0806, -3.5811, 0.0551
-3.2419, 0.0759, -3.3735, 0.0755
-3.2760, 0.0777, -3.4664, 0.0669
-3.3050, 0.0762, -3.3687, 0.0710
-3.2992, 0.0771, -3.3582, 0.0671
-3.3134, 0.0760, -3.4101, 0.0680
-3.3937, 0.0737, -3.5204, 0.0579
-3.3504, 0.0770, -3.3946, 0.0725
-3.4213, 0.0743, -3.5953, 0.0573
-3.3965, 0.0796, -3.4245, 0.0720
-3.4409, 0.0742, -3.2828, 0.0658
-3.3105, 0.0769, -3.4900, 0.0689
-3.4006, 0.0773, -3.6339, 0.0552
-3.4298, 0.0754, -3.4600, 0.0736
-3.4729, 0.0758, -3.5989, 0.0685
-3.3845, 0.0852, -3.6227, 0.0715
-3.4012, 0.0767, -3.4116, 0.0708
-3.4035, 0.0774, -3.6030, 0.0629
-3.4729, 0.0808, -3.5553, 0.0611
-3.4421, 0.0778, -3.7569, 0.0639
-3.5593, 0.0747, -3.6573, 0.0577
